seq,sample,rel_ab,Kingdom,Phylum,Class,Order,Family,Genus,Species,date,media,timepoint,notes
c55a8101fb6c187736f0af61f720cb92,c_Tb,5.244578921,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Lentimicrobiaceae,Lentimicrobium,,,,217,biofilm
c55a8101fb6c187736f0af61f720cb92,c_U,4.715063816,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Lentimicrobiaceae,Lentimicrobium,,,,231,
c55a8101fb6c187736f0af61f720cb92,c_V,3.659725072,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Lentimicrobiaceae,Lentimicrobium,,,,260,
c55a8101fb6c187736f0af61f720cb92,c_W,5.285266674,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Lentimicrobiaceae,Lentimicrobium,,,,273,
c55a8101fb6c187736f0af61f720cb92,c_Wb,4.19503509,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Lentimicrobiaceae,Lentimicrobium,,,,273,biofilm
c55a8101fb6c187736f0af61f720cb92,c_X,3.017028425,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Lentimicrobiaceae,Lentimicrobium,,,,287,
c55a8101fb6c187736f0af61f720cb92,c_Xb,3.153822433,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Lentimicrobiaceae,Lentimicrobium,,,,287,biofilm
c55a8101fb6c187736f0af61f720cb92,c_Y,3.710448441,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Lentimicrobiaceae,Lentimicrobium,,,,301,
c55a8101fb6c187736f0af61f720cb92,c_Yb,4.202767958,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Lentimicrobiaceae,Lentimicrobium,,,,301,biofilm
c55a8101fb6c187736f0af61f720cb92,c_Z,8.48797467,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Lentimicrobiaceae,Lentimicrobium,,,,315,
c55a8101fb6c187736f0af61f720cb92,c_Zb,6.16556207,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Lentimicrobiaceae,Lentimicrobium,,,,315,biofilm
c55a8101fb6c187736f0af61f720cb92,c_AA,4.617501376,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Lentimicrobiaceae,Lentimicrobium,,,,330,
c55a8101fb6c187736f0af61f720cb92,c_AAb,4.006167648,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Lentimicrobiaceae,Lentimicrobium,,,,330,biofilm
c55a8101fb6c187736f0af61f720cb92,c_AB,4.705189451,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Lentimicrobiaceae,Lentimicrobium,,,,344,
c55a8101fb6c187736f0af61f720cb92,c_ABb,4.988365709,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Lentimicrobiaceae,Lentimicrobium,,,,344,biofilm
c55a8101fb6c187736f0af61f720cb92,c_AC,2.031307261,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Lentimicrobiaceae,Lentimicrobium,,,,349,almost certainly biofilm knocked loose while removing membranes
c55a8101fb6c187736f0af61f720cb92,c_ACb,0.8783108879999999,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Lentimicrobiaceae,Lentimicrobium,,,,349,biofilm remaining after some had been knocked loose
c55a8101fb6c187736f0af61f720cb92,c_ACs,2.26888728,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Lentimicrobiaceae,Lentimicrobium,,,,349,liquid/gas separator biofilm from sidewalls
cd1f95189b8375347f827f4a8b08dcf7,c_A,0.0,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Family_XI,Soehngenia,midas_s_46673,,,-16,"innoculum, from Stickney"
cd1f95189b8375347f827f4a8b08dcf7,c_B,0.262063003,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Family_XI,Soehngenia,midas_s_46673,,,0,restart innoculum (accidentally burst new membranes and had to start over)
cd1f95189b8375347f827f4a8b08dcf7,c_D,0.0,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Family_XI,Soehngenia,midas_s_46673,,,21,
cd1f95189b8375347f827f4a8b08dcf7,c_E,0.0,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Family_XI,Soehngenia,midas_s_46673,,,35,some biomass from orignal innoculum added to the reactor day 31
cd1f95189b8375347f827f4a8b08dcf7,c_F,0.0,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Family_XI,Soehngenia,midas_s_46673,,,49,
cd1f95189b8375347f827f4a8b08dcf7,c_G,0.0,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Family_XI,Soehngenia,midas_s_46673,,,63,
cd1f95189b8375347f827f4a8b08dcf7,c_H,0.0,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Family_XI,Soehngenia,midas_s_46673,,,67,
cd1f95189b8375347f827f4a8b08dcf7,c_I,0.0,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Family_XI,Soehngenia,midas_s_46673,,,79,
cd1f95189b8375347f827f4a8b08dcf7,c_J,0.10494752600000001,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Family_XI,Soehngenia,midas_s_46673,,,91,
cd1f95189b8375347f827f4a8b08dcf7,c_K,0.51530256,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Family_XI,Soehngenia,midas_s_46673,,,105,
cd1f95189b8375347f827f4a8b08dcf7,c_Kb,0.70217133,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Family_XI,Soehngenia,midas_s_46673,,,105,biofilm
cd1f95189b8375347f827f4a8b08dcf7,c_L,1.820083682,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Family_XI,Soehngenia,midas_s_46673,,,119,
cd1f95189b8375347f827f4a8b08dcf7,c_M,1.048347311,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Family_XI,Soehngenia,midas_s_46673,,,135,
cd1f95189b8375347f827f4a8b08dcf7,c_Nb,2.215129573,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Family_XI,Soehngenia,midas_s_46673,,,149,"biofilm, no suspended available"
cd1f95189b8375347f827f4a8b08dcf7,c_O,7.156930025000001,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Family_XI,Soehngenia,midas_s_46673,,,161,
cd1f95189b8375347f827f4a8b08dcf7,c_Ob,6.574386521,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Family_XI,Soehngenia,midas_s_46673,,,161,biofilm
cd1f95189b8375347f827f4a8b08dcf7,c_P,5.298123631,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Family_XI,Soehngenia,midas_s_46673,,,175,
cd1f95189b8375347f827f4a8b08dcf7,c_Pb,5.300290808,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Family_XI,Soehngenia,midas_s_46673,,,175,biofilm
cd1f95189b8375347f827f4a8b08dcf7,c_Q,4.402890561,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Family_XI,Soehngenia,midas_s_46673,,,189,
cd1f95189b8375347f827f4a8b08dcf7,c_Qb,3.8825533529999996,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Family_XI,Soehngenia,midas_s_46673,,,189,biofilm
cd1f95189b8375347f827f4a8b08dcf7,c_S,2.729181246,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Family_XI,Soehngenia,midas_s_46673,,,203,
cd1f95189b8375347f827f4a8b08dcf7,c_Sb,3.537862357,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Family_XI,Soehngenia,midas_s_46673,,,203,biofilm
cd1f95189b8375347f827f4a8b08dcf7,c_T,2.446336491,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Family_XI,Soehngenia,midas_s_46673,,,217,
cd1f95189b8375347f827f4a8b08dcf7,c_Tb,2.171583459,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Family_XI,Soehngenia,midas_s_46673,,,217,biofilm
cd1f95189b8375347f827f4a8b08dcf7,c_U,1.224832669,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Family_XI,Soehngenia,midas_s_46673,,,231,
cd1f95189b8375347f827f4a8b08dcf7,c_V,3.8033442760000002,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Family_XI,Soehngenia,midas_s_46673,,,260,
cd1f95189b8375347f827f4a8b08dcf7,c_W,3.811589712,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Family_XI,Soehngenia,midas_s_46673,,,273,
cd1f95189b8375347f827f4a8b08dcf7,c_Wb,4.035299047,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Family_XI,Soehngenia,midas_s_46673,,,273,biofilm
cd1f95189b8375347f827f4a8b08dcf7,c_X,2.974210336,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Family_XI,Soehngenia,midas_s_46673,,,287,
cd1f95189b8375347f827f4a8b08dcf7,c_Xb,3.111771467,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Family_XI,Soehngenia,midas_s_46673,,,287,biofilm
cd1f95189b8375347f827f4a8b08dcf7,c_Y,3.024291893,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Family_XI,Soehngenia,midas_s_46673,,,301,
cd1f95189b8375347f827f4a8b08dcf7,c_Yb,3.3432684090000007,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Family_XI,Soehngenia,midas_s_46673,,,301,biofilm
cd1f95189b8375347f827f4a8b08dcf7,c_Z,5.866935061,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Family_XI,Soehngenia,midas_s_46673,,,315,
cd1f95189b8375347f827f4a8b08dcf7,c_Zb,5.646189141,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Family_XI,Soehngenia,midas_s_46673,,,315,biofilm
cd1f95189b8375347f827f4a8b08dcf7,c_AA,4.87616951,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Family_XI,Soehngenia,midas_s_46673,,,330,
cd1f95189b8375347f827f4a8b08dcf7,c_AAb,4.667788057,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Family_XI,Soehngenia,midas_s_46673,,,330,biofilm
cd1f95189b8375347f827f4a8b08dcf7,c_AB,4.865519272,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Family_XI,Soehngenia,midas_s_46673,,,344,
cd1f95189b8375347f827f4a8b08dcf7,c_ABb,5.134774765,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Family_XI,Soehngenia,midas_s_46673,,,344,biofilm
cd1f95189b8375347f827f4a8b08dcf7,c_AC,2.680487933,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Family_XI,Soehngenia,midas_s_46673,,,349,almost certainly biofilm knocked loose while removing membranes
cd1f95189b8375347f827f4a8b08dcf7,c_ACb,1.133193263,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Family_XI,Soehngenia,midas_s_46673,,,349,biofilm remaining after some had been knocked loose
cd1f95189b8375347f827f4a8b08dcf7,c_ACs,1.271220533,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Family_XI,Soehngenia,midas_s_46673,,,349,liquid/gas separator biofilm from sidewalls
38b371de3be6ddef03bea94294e9830d,c_A,0.0,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobacterium,Methanobacterium_beijingense,,,-16,"innoculum, from Stickney"
38b371de3be6ddef03bea94294e9830d,c_B,9.70983952,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobacterium,Methanobacterium_beijingense,,,0,restart innoculum (accidentally burst new membranes and had to start over)
38b371de3be6ddef03bea94294e9830d,c_D,0.0,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobacterium,Methanobacterium_beijingense,,,21,
38b371de3be6ddef03bea94294e9830d,c_E,0.0,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobacterium,Methanobacterium_beijingense,,,35,some biomass from orignal innoculum added to the reactor day 31
38b371de3be6ddef03bea94294e9830d,c_F,0.0,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobacterium,Methanobacterium_beijingense,,,49,
38b371de3be6ddef03bea94294e9830d,c_G,0.0,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobacterium,Methanobacterium_beijingense,,,63,
38b371de3be6ddef03bea94294e9830d,c_H,0.0,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobacterium,Methanobacterium_beijingense,,,67,
38b371de3be6ddef03bea94294e9830d,c_I,0.0,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobacterium,Methanobacterium_beijingense,,,79,
38b371de3be6ddef03bea94294e9830d,c_J,0.038552152,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobacterium,Methanobacterium_beijingense,,,91,
38b371de3be6ddef03bea94294e9830d,c_K,3.4746803440000003,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobacterium,Methanobacterium_beijingense,,,105,
38b371de3be6ddef03bea94294e9830d,c_Kb,3.009614346,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobacterium,Methanobacterium_beijingense,,,105,biofilm
38b371de3be6ddef03bea94294e9830d,c_L,1.087866109,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobacterium,Methanobacterium_beijingense,,,119,
38b371de3be6ddef03bea94294e9830d,c_M,2.661568821,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobacterium,Methanobacterium_beijingense,,,135,
38b371de3be6ddef03bea94294e9830d,c_Nb,5.437785823,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobacterium,Methanobacterium_beijingense,,,149,"biofilm, no suspended available"
38b371de3be6ddef03bea94294e9830d,c_O,9.42819826,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobacterium,Methanobacterium_beijingense,,,161,
38b371de3be6ddef03bea94294e9830d,c_Ob,9.335904322,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobacterium,Methanobacterium_beijingense,,,161,biofilm
38b371de3be6ddef03bea94294e9830d,c_P,6.514906181999999,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobacterium,Methanobacterium_beijingense,,,175,
38b371de3be6ddef03bea94294e9830d,c_Pb,8.63826021,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobacterium,Methanobacterium_beijingense,,,175,biofilm
38b371de3be6ddef03bea94294e9830d,c_Q,2.428667213,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobacterium,Methanobacterium_beijingense,,,189,
38b371de3be6ddef03bea94294e9830d,c_Qb,4.869161974,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobacterium,Methanobacterium_beijingense,,,189,biofilm
38b371de3be6ddef03bea94294e9830d,c_S,1.156495157,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobacterium,Methanobacterium_beijingense,,,203,
38b371de3be6ddef03bea94294e9830d,c_Sb,1.079782644,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobacterium,Methanobacterium_beijingense,,,203,biofilm
38b371de3be6ddef03bea94294e9830d,c_T,2.973977695,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobacterium,Methanobacterium_beijingense,,,217,
38b371de3be6ddef03bea94294e9830d,c_Tb,5.430534544,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobacterium,Methanobacterium_beijingense,,,217,biofilm
38b371de3be6ddef03bea94294e9830d,c_U,2.222041568,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobacterium,Methanobacterium_beijingense,,,231,
38b371de3be6ddef03bea94294e9830d,c_V,13.459171110000002,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobacterium,Methanobacterium_beijingense,,,260,
38b371de3be6ddef03bea94294e9830d,c_W,14.285714289999998,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobacterium,Methanobacterium_beijingense,,,273,
38b371de3be6ddef03bea94294e9830d,c_Wb,22.79250026,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobacterium,Methanobacterium_beijingense,,,273,biofilm
38b371de3be6ddef03bea94294e9830d,c_X,31.336253749999997,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobacterium,Methanobacterium_beijingense,,,287,
38b371de3be6ddef03bea94294e9830d,c_Xb,30.82335791,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobacterium,Methanobacterium_beijingense,,,287,biofilm
38b371de3be6ddef03bea94294e9830d,c_Y,28.278755160000003,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobacterium,Methanobacterium_beijingense,,,301,
38b371de3be6ddef03bea94294e9830d,c_Yb,25.916684,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobacterium,Methanobacterium_beijingense,,,301,biofilm
38b371de3be6ddef03bea94294e9830d,c_Z,11.7988719,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobacterium,Methanobacterium_beijingense,,,315,
38b371de3be6ddef03bea94294e9830d,c_Zb,13.52281417,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobacterium,Methanobacterium_beijingense,,,315,biofilm
38b371de3be6ddef03bea94294e9830d,c_AA,23.72592185,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobacterium,Methanobacterium_beijingense,,,330,
38b371de3be6ddef03bea94294e9830d,c_AAb,24.4855621,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobacterium,Methanobacterium_beijingense,,,330,biofilm
38b371de3be6ddef03bea94294e9830d,c_AB,11.17400694,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobacterium,Methanobacterium_beijingense,,,344,
38b371de3be6ddef03bea94294e9830d,c_ABb,12.721901229999999,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobacterium,Methanobacterium_beijingense,,,344,biofilm
38b371de3be6ddef03bea94294e9830d,c_AC,25.83634365,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobacterium,Methanobacterium_beijingense,,,349,almost certainly biofilm knocked loose while removing membranes
38b371de3be6ddef03bea94294e9830d,c_ACb,59.81469362,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobacterium,Methanobacterium_beijingense,,,349,biofilm remaining after some had been knocked loose
38b371de3be6ddef03bea94294e9830d,c_ACs,4.855579693,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobacterium,Methanobacterium_beijingense,,,349,liquid/gas separator biofilm from sidewalls
d3cf08daefed96f494257ceff63a6cf8,c_A,4.03227879,Bacteria,Thermotogota,Thermotogae,Kosmotogales,Kosmotogaceae,Mesotoga,Mesotoga_infera,,,-16,"innoculum, from Stickney"
d3cf08daefed96f494257ceff63a6cf8,c_B,0.39714702500000004,Bacteria,Thermotogota,Thermotogae,Kosmotogales,Kosmotogaceae,Mesotoga,Mesotoga_infera,,,0,restart innoculum (accidentally burst new membranes and had to start over)
d3cf08daefed96f494257ceff63a6cf8,c_D,3.178677196,Bacteria,Thermotogota,Thermotogae,Kosmotogales,Kosmotogaceae,Mesotoga,Mesotoga_infera,,,21,
d3cf08daefed96f494257ceff63a6cf8,c_E,3.2209492640000006,Bacteria,Thermotogota,Thermotogae,Kosmotogales,Kosmotogaceae,Mesotoga,Mesotoga_infera,,,35,some biomass from orignal innoculum added to the reactor day 31
d3cf08daefed96f494257ceff63a6cf8,c_F,4.414809402,Bacteria,Thermotogota,Thermotogae,Kosmotogales,Kosmotogaceae,Mesotoga,Mesotoga_infera,,,49,
d3cf08daefed96f494257ceff63a6cf8,c_G,2.897012958,Bacteria,Thermotogota,Thermotogae,Kosmotogales,Kosmotogaceae,Mesotoga,Mesotoga_infera,,,63,
d3cf08daefed96f494257ceff63a6cf8,c_H,3.115542795,Bacteria,Thermotogota,Thermotogae,Kosmotogales,Kosmotogaceae,Mesotoga,Mesotoga_infera,,,67,
d3cf08daefed96f494257ceff63a6cf8,c_I,4.121120009,Bacteria,Thermotogota,Thermotogae,Kosmotogales,Kosmotogaceae,Mesotoga,Mesotoga_infera,,,79,
d3cf08daefed96f494257ceff63a6cf8,c_J,1.891197259,Bacteria,Thermotogota,Thermotogae,Kosmotogales,Kosmotogaceae,Mesotoga,Mesotoga_infera,,,91,
d3cf08daefed96f494257ceff63a6cf8,c_K,1.172674517,Bacteria,Thermotogota,Thermotogae,Kosmotogales,Kosmotogaceae,Mesotoga,Mesotoga_infera,,,105,
d3cf08daefed96f494257ceff63a6cf8,c_Kb,1.685211192,Bacteria,Thermotogota,Thermotogae,Kosmotogales,Kosmotogaceae,Mesotoga,Mesotoga_infera,,,105,biofilm
d3cf08daefed96f494257ceff63a6cf8,c_L,2.37709205,Bacteria,Thermotogota,Thermotogae,Kosmotogales,Kosmotogaceae,Mesotoga,Mesotoga_infera,,,119,
d3cf08daefed96f494257ceff63a6cf8,c_M,2.464232856,Bacteria,Thermotogota,Thermotogae,Kosmotogales,Kosmotogaceae,Mesotoga,Mesotoga_infera,,,135,
d3cf08daefed96f494257ceff63a6cf8,c_Nb,2.817740091,Bacteria,Thermotogota,Thermotogae,Kosmotogales,Kosmotogaceae,Mesotoga,Mesotoga_infera,,,149,"biofilm, no suspended available"
d3cf08daefed96f494257ceff63a6cf8,c_O,2.793704204,Bacteria,Thermotogota,Thermotogae,Kosmotogales,Kosmotogaceae,Mesotoga,Mesotoga_infera,,,161,
d3cf08daefed96f494257ceff63a6cf8,c_Ob,2.327663384,Bacteria,Thermotogota,Thermotogae,Kosmotogales,Kosmotogaceae,Mesotoga,Mesotoga_infera,,,161,biofilm
d3cf08daefed96f494257ceff63a6cf8,c_P,2.364510906,Bacteria,Thermotogota,Thermotogae,Kosmotogales,Kosmotogaceae,Mesotoga,Mesotoga_infera,,,175,
d3cf08daefed96f494257ceff63a6cf8,c_Pb,2.058414465,Bacteria,Thermotogota,Thermotogae,Kosmotogales,Kosmotogaceae,Mesotoga,Mesotoga_infera,,,175,biofilm
d3cf08daefed96f494257ceff63a6cf8,c_Q,2.418734014,Bacteria,Thermotogota,Thermotogae,Kosmotogales,Kosmotogaceae,Mesotoga,Mesotoga_infera,,,189,
d3cf08daefed96f494257ceff63a6cf8,c_Qb,2.746888752,Bacteria,Thermotogota,Thermotogae,Kosmotogales,Kosmotogaceae,Mesotoga,Mesotoga_infera,,,189,biofilm
d3cf08daefed96f494257ceff63a6cf8,c_S,4.150860005,Bacteria,Thermotogota,Thermotogae,Kosmotogales,Kosmotogaceae,Mesotoga,Mesotoga_infera,,,203,
d3cf08daefed96f494257ceff63a6cf8,c_Sb,4.316798433,Bacteria,Thermotogota,Thermotogae,Kosmotogales,Kosmotogaceae,Mesotoga,Mesotoga_infera,,,203,biofilm
d3cf08daefed96f494257ceff63a6cf8,c_T,3.4536515169999995,Bacteria,Thermotogota,Thermotogae,Kosmotogales,Kosmotogaceae,Mesotoga,Mesotoga_infera,,,217,
